Any,zona,dat,via,pk,nomMun,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,F_ALTRES_UNIT_IMPLICADES,F_UNIT_DESC_IMPLICADES,C_VELOCITAT_VIA,D_ACC_AMB_FUGA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_GRAVETAT,D_INFLUIT_BOIRA,D_INFLUIT_CARACT_ENTORN,D_INFLUIT_CIRCULACIO,D_INFLUIT_ESTAT_CLIMA,D_INFLUIT_INTEN_VENT,D_INFLUIT_LLUMINOSITAT,D_INFLUIT_MESU_ESP,D_INFLUIT_OBJ_CALCADA,D_INFLUIT_SOLCS_RASES,D_INFLUIT_VISIBILITAT,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,grupDiaLab,hor,grupHor,tipAcc,tipDia
2017,Carretera,23/06/2017,N-141c,177,CALDERS,Moianès,Barcelona,0,2,1,3,2,0,0,0,0,2,0,0,0,50,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",CapDeSetmana,1734,Tarda,Col.lisió de vehicles en marxa,div
2017,Carretera,10/06/2017,C-59,16,CALDES DE MONTBUI,Valles Oriental,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,50,No,No n'hi ha,Mixt,Carril central,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,Si,No,No,No,No,No,No,No,Si,Arribant o eixint intersecció fins 50m,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Fregament o col·lisió lateral,Intersecció en T o Y,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,1346,Matí,Col.lisió de vehicles en marxa,dis
2017,Zona urbana,06/07/2017,BV-1602,46,LLICA DE VALL,Valles Oriental,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Encalç,NA,Travessera,Sec i net,Carretera convencional,NA,Sense especificar,"Calma, vent molt suau",Feiners,2012,Tarda,Col.lisió de vehicles en marxa,dill-dij
2017,Zona urbana,14/06/2017,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,0,0,0,1,0,1,0,0,100,No,Si,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Fregament o col·lisió lateral,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,192,Tarda,Col.lisió de vehicles en marxa,dill-dij
2017,Zona urbana,16/04/2017,SE,999999,LLEIDA,Segria,Lleida,0,1,0,1,2,0,0,1,0,1,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,Si,No,No,No,No,No,No,No,En secció,Genérica via,Alba o capvespre,NA,NA,Encalç,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,204,Tarda,Col.lisió de vehicles en marxa,dg
2017,Zona urbana,05/11/2017,SE,999999,CASTELLGALI,Bages,Barcelona,0,1,1,2,2,0,2,0,0,0,0,0,0,20,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Un sol sentit,Caiguda en la via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,1146,Matí,Bolcada a la calcada,dg
2017,Carretera,16/12/2017,N-260,2029,PRULLANS,Cerdanya,Lleida,0,2,3,5,2,0,0,0,0,2,0,0,0,70,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Envestida (frontal lateral),NA,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,1028,Matí,Col.lisió de vehicles en marxa,dis
2017,Carretera,11/03/2017,L-310,125,"PLANS DE SIO, ELS",Segarra,Lleida,1,0,0,1,2,0,1,0,0,0,1,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Sols norma prioritat de pas,Doble sentit,Envestida (frontal lateral),Intersecció en T o Y,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,1014,Matí,Col.lisió de vehicles en marxa,dis
2017,Carretera,30/10/2017,CR24,0,TARADELL,Osona,Barcelona,1,0,0,1,2,0,1,0,0,1,0,0,0,40,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,Si,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Altres,Municipal,Pla,"Calma, vent molt suau",Feiners,1719,Tarda,Col.lisió de vehicles en marxa,dill-dij
2017,Zona urbana,08/06/2017,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,2,3,2,1,0,0,1,0,0,0,0,100,No,Si,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,8,Matí,Atropellament,dill-dij
2017,Zona urbana,23/11/2017,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,1,2,2,1,0,0,1,0,0,0,0,100,No,Si,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,1639,Tarda,Atropellament,dill-dij
2017,Carretera,07/08/2017,BV-5305,27,SEVA,Osona,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,999,No,No n'hi ha,Sense Especificar,NA,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,NA,Altres,Intersecció en T o Y,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",Feiners,2002,Tarda,Altres,dill-dij
2017,Carretera,10/05/2017,A-2,6075,SANT JOAN DESPI,Baix Llobregat,Barcelona,0,1,3,4,5,0,0,0,0,3,2,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Fregament o col·lisió lateral,NA,Carretera,Sec i net,Carretera convencional,NA,NA,"Calma, vent molt suau",Feiners,1855,Tarda,Col.lisió de vehicles en marxa,dill-dij
2017,Carretera,26/03/2017,C-61,102,VALLGORGUINA,Valles Oriental,Barcelona,0,1,2,3,2,0,0,0,2,0,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,Si,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Caiguda en la via,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,125,Matí,Bolcada a la calcada,dg
2017,Zona urbana,21/06/2017,SE,999999,SANT JUST DESVERN,Baix Llobregat,Barcelona,0,1,0,1,2,1,0,1,0,0,0,0,0,40,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,NA,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,1229,Matí,Atropellament,dill-dij
2017,Carretera,09/12/2017,CR11,0,CUBELLES,Garraf,Barcelona,0,2,0,2,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Altres,Municipal,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,1349,Matí,Sortida de la calcada sense especificar,dis
2017,Zona urbana,20/10/2017,SE,999999,GIRONA,Girones,Girona,0,1,0,1,1,0,0,0,1,0,0,0,0,30,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Senyal velocitat,"De dia, dia clar",Semàfor,Doble sentit,Caiguda en la via,Intersecció en T o Y,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,1715,Tarda,Bolcada a la calcada,div
2017,Carretera,01/12/2017,C-15z,37,VILANOVA I LA GELTRU,Garraf,Barcelona,0,1,1,2,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, sense llum artificial",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,181,Tarda,Sortida de la calcada sense especificar,div
2017,Carretera,20/08/2017,C-26,162,VILADA,Bergueda,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,999,No,No n'hi ha,Sense Especificar,NA,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",CapDeSetmana,1222,Matí,Sortida de la calcada sense especificar,dg
2017,Carretera,14/01/2017,B-10,198,CORNELLA DE LLOBREGAT,Baix Llobregat,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,70,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, il·luminació artificial suficient",NA,Un sol sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,327,Nit,Sortida de la calcada sense especificar,dis
2017,Carretera,23/04/2017,LP-9221,115,"PORTELLA, LA",Segria,Lleida,0,1,0,1,1,0,0,0,1,0,0,0,0,999,No,No n'hi ha,Sense Especificar,NA,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",CapDeSetmana,1235,Matí,Sortida de la calcada sense especificar,dg
2017,Zona urbana,02/08/2017,SE,999999,SANT BOI DE LLOBREGAT,Baix Llobregat,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,NA,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Un sol sentit,Envestida (frontal lateral),Intersecció en T o Y,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,1654,Tarda,Col.lisió de vehicles en marxa,dill-dij
2017,Zona urbana,15/10/2017,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,Si,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, il·luminació artificial insuficient",NA,Doble sentit,Envestida (frontal lateral),NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,21,Tarda,Col.lisió de vehicles en marxa,dg
2017,Carretera,27/10/2017,AP-7,1328,MONTORNES DEL VALLES,Valles Oriental,Barcelona,0,2,0,2,2,0,0,0,0,1,1,0,0,100,No,Si,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,Un sol sentit,Altres,NA,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,547,Nit,Altres,div
2017,Zona urbana,29/09/2017,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,Si,Sense Especificar,Carril bus,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Col·lisió frontal,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,1805,Tarda,Col.lisió de vehicles en marxa,div
2017,Carretera,09/04/2017,N-IIa,5195,CERVERA,Segarra,Lleida,0,1,3,4,3,0,0,0,2,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Encalç,Intersecció en T o Y,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,937,Matí,Col.lisió de vehicles en marxa,dg
2017,Carretera,20/09/2017,AP-2,131,"PAPIOL, EL",Baix Llobregat,Barcelona,1,0,0,1,3,0,0,0,1,2,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, il·luminació artificial suficient",NA,Un sol sentit,Encalç,NA,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",Feiners,2132,Tarda,Col.lisió de vehicles en marxa,dill-dij
2017,Carretera,10/09/2017,C-14,1098,ARTESA DE SEGRE,Noguera,Lleida,0,1,0,1,1,0,0,0,0,1,0,0,0,999,No,No n'hi ha,Sense Especificar,NA,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",CapDeSetmana,1221,Matí,Sortida de la calcada sense especificar,dg
2017,Carretera,26/03/2017,C-63,204,RIUDARENES,Selva,Girona,0,1,0,1,2,0,0,1,0,1,0,0,0,60,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De nit, sense llum artificial",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,2123,Tarda,Col.lisió de vehicles en marxa,dg
2017,Zona urbana,03/02/2017,SE,999999,SANT FRUITOS DE BAGES,Bages,Barcelona,0,1,0,1,2,1,0,0,0,0,1,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,Obres,Bon temps,Sense funció especial,Accident greu,Sense especificar,Sense especificar,No,No,Sense especificar,No,Si,No,No,Sense especificar,En secció,Genérica via,"De dia, dia clar",NA,Sense especificar,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,13,Matí,Atropellament,div
2017,Carretera,13/07/2017,C-14,222,ALCOVER,Alt Camp,Tarragona,1,0,0,1,3,0,0,0,0,2,1,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,1416,Tarda,Col.lisió de vehicles en marxa,dill-dij
2017,Carretera,06/09/2017,N-240,577,VINAIXA,Garrigues,Lleida,1,0,0,1,2,0,0,0,0,1,1,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,1307,Matí,Col.lisió de vehicles en marxa,dill-dij
2017,Zona urbana,28/10/2017,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,Si,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Fregament o col·lisió lateral,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,1725,Tarda,Col.lisió de vehicles en marxa,dis
2017,Carretera,04/07/2017,TV-3409,5,CAMARLES,Baix Ebre,Tarragona,0,1,0,1,2,0,1,0,0,1,0,0,0,50,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Senyal velocitat,"De dia, dia clar",Semàfor,Doble sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",Feiners,1955,Tarda,Col.lisió de vehicles en marxa,dill-dij
2017,Zona urbana,27/10/2017,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,3,0,0,0,1,2,0,0,0,80,No,Si,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Un sol sentit,Encalç,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,1335,Matí,Col.lisió de vehicles en marxa,div
2017,Zona urbana,07/01/2017,SE,999999,BARCELONA,Barcelones,Barcelona,0,2,1,3,13,0,0,5,7,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Semàfor,Un sol sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,901,Matí,Col.lisió de vehicles en marxa,dis
2017,Zona urbana,31/10/2017,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,Si,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,1735,Tarda,Atropellament,dill-dij
2017,Carretera,10/09/2017,CR,13,ARTESA DE LLEIDA,Segria,Lleida,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Mullat,Altres,Municipal,Pla,"Calma, vent molt suau",CapDeSetmana,1255,Matí,Col.lisió de vehicles en marxa,dg
2017,Carretera,23/05/2017,C-59,1,SANTA PERPETUA DE MO,Valles Occidental,Barcelona,0,1,1,2,1,0,0,0,1,0,0,0,0,80,No,No n'hi ha,Mixt,Carril acceleració,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,Si,Dintre intersecció,Senyal velocitat,"De nit, sense llum artificial",Senyal Stop o cedeix pas,Un sol sentit,Caiguda en la via,Intersecció en T o Y,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,1557,Tarda,Bolcada a la calcada,dill-dij
2017,Carretera,13/06/2017,C-155,68,PALAU DE PLEGAMANS,Valles Occidental,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,999,No,No n'hi ha,Sense Especificar,NA,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Sols norma prioritat de pas,NA,Resta sortides de via,Intersecció en T o Y,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",Feiners,1434,Tarda,Sortida de la calcada sense especificar,dill-dij
2017,Carretera,03/08/2017,C-15,15,VILANOVA I LA GELTRU,Garraf,Barcelona,0,1,0,1,1,0,0,0,0,1,0,0,0,60,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Un sol sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,946,Matí,Sortida de la calcada sense especificar,dill-dij
2017,Zona urbana,21/06/2017,SE,999999,TERRASSA,Valles Occidental,Barcelona,0,1,0,1,2,0,0,0,0,2,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Xoc contra objecte/obstacle sense sortida prèvia de via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,163,Tarda,Col.lisió d'un vehicle contra un obstacle de la calcada,dill-dij
2017,Zona urbana,22/04/2017,SE,999999,IVARS D'URGELL,Pla d'Urgell,Lleida,0,1,0,1,2,0,2,0,0,0,0,0,0,999,No,No n'hi ha,Sense Especificar,NA,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Altres,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,1801,Tarda,Altres,dis
2017,Zona urbana,19/09/2017,SE,999999,CERDANYOLA DEL VALLES,Valles Occidental,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,Si,No,No,No,No,Dintre intersecció,Genérica via,Alba o capvespre,Sols norma prioritat de pas,Un sol sentit,Caiguda en la via,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,1848,Tarda,Bolcada a la calcada,dill-dij
2017,Carretera,31/10/2017,TV-3406,67,AMPOSTA,Montsia,Tarragona,0,1,0,1,1,0,0,0,1,0,0,0,0,60,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",Feiners,1135,Matí,Sortida de la calcada sense especificar,dill-dij
2017,Carretera,10/03/2017,N-340,10613,ALCANAR,Montsia,Tarragona,1,0,0,1,2,0,0,0,0,1,1,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, sense llum artificial",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,131,Nit,Col.lisió de vehicles en marxa,div
